cs_count,avg_dist_to_center,avg_nearest_neighbor,std_nearest_neighbor,min_distance,max_pairwise_distance,cs_density_std,cluster_count,coverage_ratio,max_gap_distance,gini_coefficient,avg_betweenness_centrality,layout_id
215,7031.893299169939,8552.15543570077,5267.655861684567,17.79678293002408,18134.18596848636,2.654064350981049,20,0.2885881579260128,5787.68592750109,0.4613753343053991,0.00023979654696917033,cs_group_062
215,7129.057937766414,8733.715596791119,5325.8666544657635,13.664717544091033,18155.716798011017,2.358981403202369,26,0.29032334741028915,5789.615009190039,0.4633825248813828,0.0001980543276823927,cs_group_063
215,7055.5217120786965,8619.756930193469,5248.905658204812,4.032961358211489,17996.785996168946,2.1941933441561345,23,0.28303396692839766,5750.066557493876,0.46140881182968013,0.0002093269056373016,cs_group_064
215,7188.182643200193,8770.89569100154,5358.446817892108,9.944658012339518,18117.765912166262,2.2284203358393992,23,0.294007653849506,5778.769576469729,0.4632766816402516,0.0004130753218278288,cs_group_065
215,7034.741766492888,8612.127966931994,5267.213042022016,6.719771646947924,18212.370138577568,2.509831269868757,27,0.296867943364683,5753.915330720093,0.46672857880369695,0.0002974285531959615,cs_group_066
215,7142.169984563096,8772.132821212499,5226.156678388067,4.518132965687121,17654.16236766089,2.383566199993397,25,0.2935877221478318,5801.407908565544,0.4645838763518304,0.000316485634306114,cs_group_067
215,7129.955721429691,8754.005053543644,5281.8508358336585,6.95149241297359,18401.877063142347,2.238405970116135,29,0.29923699202129767,5795.420924936509,0.46713137060221094,0.000272946174909963,cs_group_068
215,7094.903282585545,8697.815561567106,5229.145186044437,24.832221549613983,18167.87886361935,2.0642581631960084,26,0.2910602086981325,5791.007047831689,0.46663351432825145,0.0002463802176067374,cs_group_069
215,7173.657542282013,8784.547288578124,5367.160910205479,4.803247723438343,18382.62642936168,2.4886407720407404,22,0.28344597539041766,5778.210292630561,0.4595462562349855,0.0002913490368366387,cs_group_070
215,4767.65141563952,6546.412963939964,3420.3027246128077,51.07336616527137,17946.05942398749,1.0521944694024625,52,0.6859940892632179,2177.621240946246,0.3354082778063837,0.0002774793939549284,cs_group_071
215,4500.788741741428,6216.747685856828,3178.8935132560814,28.22537060824669,18078.632724431314,1.0971197855727348,50,0.6447140106646806,1962.2841090017585,0.36570262989172736,0.00024273164813234496,cs_group_072
215,4672.600575412037,6448.4524121844825,3336.8044060210163,33.07266266208689,18025.376477927315,0.9130108710113949,45,0.6750204023421097,1844.031606522158,0.33228775185097015,0.0002523001100060832,cs_group_073
215,4735.876813498077,6519.909148050083,3391.3912410726175,16.467756224603956,17815.83773978033,1.0789948563784764,45,0.6777697665021274,2272.7667975449226,0.335178011206439,0.00032063274778603714,cs_group_074
215,4663.435985215621,6407.572204108296,3408.2625692079446,52.33065990065895,18352.731233709696,1.0789330079974218,39,0.6505058988519226,1815.7699283123932,0.33398275695159096,0.0005158347977696642,cs_group_075
215,4748.819188903994,6554.248433051939,3412.58791388804,6.512372432267298,17779.836363058457,0.9357161750922874,45,0.6868894153441459,1608.3657273272527,0.32588234246508685,0.00035725209245083764,cs_group_076
215,4774.856033436543,6563.761468193954,3388.6283830513858,42.02448634794375,18197.93882234017,0.9224108071486814,44,0.6290022264303429,1681.5369737474455,0.32721187221239023,0.000667051413649875,cs_group_077
215,4676.91493599986,6371.743729990281,3317.284028803857,6.930016226922597,18127.505986917466,1.0175478869276946,46,0.7001370720460182,2597.0867211257964,0.348988631766191,0.00046543172206711474,cs_group_078
215,4743.695574062812,6511.092254714322,3316.253558310659,34.8547642548781,17627.724358654366,0.8701538678240275,44,0.6781817749641473,1916.7479414970521,0.32439054165310227,0.0001550443059000765,cs_group_079
215,4803.277258140797,6614.577447421254,3479.380408513467,46.16336989636055,17982.856288512074,0.8403187871418746,56,0.7045978559713496,2123.9829077380637,0.3331978933636273,0.00038909939440410005,cs_group_080
215,5057.907482529895,6891.106059334154,3470.205547470418,107.2995961049409,18255.498186408568,0.6607843688602767,43,0.7436673507063568,1371.521449965374,0.2901335471499786,0.00033028826728210615,cs_group_081
215,5029.114713869611,6905.337588655314,3487.4894454880887,20.19773200312827,18208.10954614556,0.5993038492235415,52,0.7515985136002409,1261.628277198672,0.2911543047525135,0.0001681343879172511,cs_group_082
215,5185.262880322188,7081.077332195739,3592.8638960785097,97.81850408535567,17852.53572268625,0.5666661681533257,50,0.7228530001346951,1123.3628704113626,0.2816575535644256,0.0004554386247827873,cs_group_083
215,5188.785409385811,7052.147253834522,3526.9821667552005,83.57169207969334,18431.825739812797,0.6935334092363213,45,0.754569728470577,1229.5524258863702,0.2886343884293571,0.00033713399543969615,cs_group_084
215,5049.699141556376,6943.071561379424,3548.3715052627017,142.53959549962073,17817.48679772627,0.7238852496582343,50,0.7365760512158211,1442.5592920259369,0.29963582819628565,0.00040438351787869795,cs_group_085
215,5062.212187413051,6946.962936952668,3476.73908369886,61.656318429367964,18429.21478950557,0.5445398634019013,41,0.7295719073614819,1235.3741709101357,0.2934580089261629,0.00045212945761964433,cs_group_086
215,5126.996010593241,7018.812455965384,3559.2228363101003,88.49890549737594,18304.675701282187,0.589595778612121,48,0.7230827740846677,1273.4783350534344,0.29029645074851274,0.0002221123141915995,cs_group_087
215,5073.751449189807,6905.9459080597235,3434.276142336602,113.8347060837109,18268.971723653638,0.6734114585878997,48,0.7379705413949655,1710.566079143214,0.3040108023067116,0.0005344596405644917,cs_group_088
215,5116.050809743013,7029.250300515181,3557.3035948477323,84.72073252574828,17777.88873615717,0.6248848599693513,48,0.7538724833810049,1462.903190201196,0.2999595421534757,0.00029390742199172584,cs_group_089
215,5113.2209523711035,7006.0181741840615,3590.1718210960603,57.32332552985488,18416.02959938477,0.5831354989303631,52,0.7209355761383714,1538.3471173586138,0.3004275896529453,0.0002465948534412445,cs_group_090
215,1393.5608000776353,1912.7195764842838,915.1901416188927,3.5558662073258853,4408.049303293082,9.342379040164202,1,0.21109887410764513,9583.673961506407,0.4693144052613774,0.000510311325980665,cs_group_091
215,1491.0836757029472,2042.6232412322238,971.7300052539829,5.020183469313151,4781.075233370497,7.9270619183225595,1,0.12175642376654967,9581.470918213838,0.38669057727604517,0.0001450252525125729,cs_group_092
215,1444.899292824842,1987.3303032801302,943.3686711568797,7.343190381831764,4777.668936567663,8.389506287494427,1,0.11887236453241001,9812.484526615171,0.387344415877143,0.0001763216718157275,cs_group_093
215,1492.5600116518965,2046.629794806731,1003.5690612075925,8.996096924325506,5157.083998300954,9.341661899877963,4,0.17382795477414806,13521.319619963215,0.4439153812949282,0.0004905708131049023,cs_group_094
215,1344.0640127374786,1838.992977675038,874.156536125374,11.235671151208258,4372.996162658108,12.096003226643768,1,0.19678158005245186,8694.573395109266,0.4237433240343503,0.00036017983356359735,cs_group_095
215,1459.2991540334062,1983.6608881035427,948.3920547690731,3.759754843943963,5037.614364231984,10.014547876964587,2,0.1187614391772508,9605.196426225859,0.3833780592919691,0.00021900730569838405,cs_group_096
215,1494.8699244427582,2045.2152514275913,1044.2267066744298,11.037762343772158,5333.104620394002,9.879462370176883,2,0.17055565679695114,9199.232494236918,0.40424667479397414,0.00020361772257847057,cs_group_097
215,1598.7883991405427,2198.280636637441,1103.5358484397739,10.86060866572441,5273.644488282142,7.941841709036301,2,0.18805809319314482,13191.370377793295,0.4599661866526771,0.0003449083360892239,cs_group_098
215,1432.4650919931973,1963.5163695099236,948.5170117469634,4.293677125256198,4657.3101614980515,8.24280370804074,1,0.2253052428076792,9646.821924912492,0.48410952857800793,0.0005111714293792938,cs_group_099
215,1500.1322572182573,2064.197185516748,995.171464587835,3.722817999718458,5139.315781591862,8.83477269623506,1,0.17088050962277457,13639.318987695064,0.4447947026077923,0.0002650423685359344,cs_group_100
